170710_1310,1,globals,Period,NumPeriods,RepeatTreatment,Endowment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,globals,1,1,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Proposer,Offer,OfferOther,r1,r2,Random,RandomOther,TimeOKInitialInfoOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,4,masterfile,8,10,10,8,8,-1,4,-1,1706.125,10,1500,1050,105,105,1,-1,0,0,1244.5,311.125,-1,10,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,9,-1,4,-1,1311.125,7,1050,500,50,50,1,-1,0,0,1244.5,311.125,-1,7,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,10,-1,1,-1,2767.5,18,2700,0,0,0,1,-1,0,0,270,67.5,-1,18,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,11,-1,2,-1,2102.55,14,2100,66,6.6,6.6,1,-1,0,0,36.6,9.15,-1,14,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,12,-1,1,-1,1147.5,8,1200,1200,120,120,0,-1,0,0,270,67.5,-1,8,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,13,-1,3,-1,847.5,5,750,750,75,75,0,-1,0,0,690,172.5,-1,5,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,14,-1,2,-1,2109.15,14,2100,0,0,0,1,-1,0,0,36.6,9.15,-1,14,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,15,-1,3,-1,2572.5,16,2400,0,0,0,1,-1,0,0,690,172.5,-1,16,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,8,10,10,8,16,-1,2,-1,9.15,0,0,0,0,0,0,-1,0,0,36.6,9.15,-1,0,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,1,-1,4,-1,2141.725,14,2100,0,0,0,1,-1,0,0,166.9,41.725,-1,14,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,2,-1,1,-1,1697.625,11,1650,165,16.5,16.5,1,-1,0,0,256.5,64.125,-1,11,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,3,-1,3,-1,1533.75,10,1500,300,30,30,1,-1,0,0,255,63.75,-1,10,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,4,-1,4,-1,1989.825,13,1950,19,1.9,1.9,1,-1,0,0,166.9,41.725,-1,13,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,5,-1,1,-1,739.125,5,750,750,75,75,0,-1,0,0,256.5,64.125,-1,5,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,6,-1,3,-1,1143.75,8,1200,1200,120,120,0,-1,0,0,255,63.75,-1,8,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,7,-1,2,-1,1482.275,10,1500,300,30,30,1,-1,0,0,49.1,12.275,-1,10,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,8,-1,4,-1,1436.725,10,1500,1050,105,105,1,-1,0,0,166.9,41.725,-1,10,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,9,-1,4,-1,1331.725,9,1350,600,60,60,1,-1,0,0,166.9,41.725,-1,9,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,10,-1,1,-1,2464.125,16,2400,0,0,0,1,-1,0,0,256.5,64.125,-1,16,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,11,-1,2,-1,2108.175,14,2100,41,4.1,4.1,1,-1,0,0,49.1,12.275,-1,14,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,12,-1,1,-1,1549.125,11,1650,1650,165,165,0,-1,0,0,256.5,64.125,-1,11,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,13,-1,3,-1,1008.75,7,1050,1050,105,105,0,-1,0,0,255,63.75,-1,7,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,14,-1,2,-1,2412.275,16,2400,0,0,0,1,-1,0,0,49.1,12.275,-1,16,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,15,-1,3,-1,2763.75,18,2700,0,0,0,1,-1,0,0,255,63.75,-1,18,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,9,10,10,9,16,-1,2,-1,147.275,1,150,150,15,15,0,-1,0,0,49.1,12.275,-1,1,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,1,-1,4,-1,2161.25,14,2100,0,0,0,1,-1,0,0,245,61.25,-1,14,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,2,-1,1,-1,1809,12,1800,180,18,18,1,-1,0,0,108,27,-1,12,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,3,-1,3,-1,1091.25,7,1050,450,45,45,1,-1,0,0,345,86.25,-1,7,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,4,-1,4,-1,1561.25,10,1500,0,0,0,1,-1,0,0,245,61.25,-1,10,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,5,-1,1,-1,837,6,900,900,90,90,0,-1,0,0,108,27,-1,6,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,6,-1,3,-1,1706.25,12,1800,1800,180,180,0,-1,0,0,345,86.25,-1,12,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,7,-1,2,-1,1044.15,11,1650,300,30,840,1,-1,1,675,936.6,234.15,-1,11,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,8,-1,4,-1,1066.25,8,1200,1050,105,195,1,-1,1,75,245,61.25,-1,8,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,9,-1,4,-1,1361.25,9,1350,500,50,50,1,-1,0,0,245,61.25,-1,9,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,10,-1,1,-1,1977,13,1950,0,0,0,1,-1,0,0,108,27,-1,13,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,11,-1,2,-1,2267.55,14,2100,666,66.6,66.6,1,-1,0,0,936.6,234.15,-1,14,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,12,-1,1,-1,1677,11,1650,0,0,0,1,-1,0,0,108,27,-1,11,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,13,-1,3,-1,1166.25,8,1200,1200,120,120,0,-1,0,0,345,86.25,-1,8,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,14,-1,2,-1,2334.15,14,2100,0,0,0,1,-1,0,0,936.6,234.15,-1,14,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,15,-1,3,-1,2486.25,16,2400,0,0,0,1,-1,0,0,345,86.25,-1,16,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,,,,
170710_1310,4,masterfile,10,10,10,10,16,-1,2,-1,504.15,2,300,300,30,30,0,-1,0,0,936.6,234.15,-1,2,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,5,globals,Period,NumPeriods,RepeatTreatment,debug,MoneyA1,MoneyA2,MoneyB1,MoneyB2,pos1[1],pos1[2],pos1[3],pos1[4],pos1[5],pos1[6],pos1[7],pos1[8],pos1[9],pos1[10],pos1[11],pos1[12],pos1[13],pos1[14],pos1[15],pos1[16],auxiliar[1],auxiliar[2],auxiliar[3],auxiliar[4],auxiliar[5],auxiliar[6],auxiliar[7],auxiliar[8],auxiliar[9],auxiliar[10],auxiliar[11],auxiliar[12],auxiliar[13],auxiliar[14],auxiliar[15],auxiliar[16],,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,globals,1,1,0,0,2,1.6,3.85,0.1,12,10,11,5,13,15,7,3,6,1,9,2,4,16,8,14,1,5,5,5,5,5,6,6,7,7,7,7,8,8,9,10,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,ProfitRiskAv,b,dec[1],dec[2],dec[3],dec[4],dec[5],dec[6],dec[7],dec[8],dec[9],dec[10],TimeOKInicialRiskAversionOK,i,rl,r,TimeOKLoteriasOK,k,y,aux,auxpos,TimeOKResultsRiskAvOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,1,1,0,0,0,1.6,0,0,0,0,0,0,0,1,1,1,1,23,7,5,0.501736037,-76,16,17,10,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,2,1,0,0,0,0.1,0,0,0,0,0,0,0,1,1,1,1,23,7,8,0.373939414,-38,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,3,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,26,6,5,0.230923445,-69,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,4,1,0,0,0,1.6,0,0,0,0,0,0,0,0,1,1,1,21,8,1,0.33886435,-79,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,5,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,1,23,5,2,0.64999482,-57,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,6,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,23,7,3,0.29312907,-55,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,7,1,0,0,0,0.1,0,0,0,0,0,0,1,1,1,1,1,28,6,8,0.639168307,-133,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,8,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,1,23,9,9,0.880138995,-131,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,9,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,22,7,5,0.050726007,-68,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,10,1,0,0,0,1.6,0,0,0,0,0,1,1,1,1,1,1,25,5,2,0.740115195,-173,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,11,1,0,0,0,0.1,0,0,0,0,0,1,1,1,1,1,1,21,5,9,0.620285083,-66,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,12,1,0,0,0,3.85,0,1,1,1,1,1,1,1,1,1,1,21,1,3,0.056838045,-51,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,13,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,20,5,6,0.19654292,-71,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,18,10,6,0.420464339,-47,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,15,1,0,0,0,1.6,0,0,0,0,0,1,1,1,1,1,1,25,5,4,0.803414427,-35,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,subjects,1,16,1,0,0,0,1.6,0,0,0,0,0,0,0,0,1,1,1,26,8,5,0.664619538,-73,0,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,summary,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,summary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,Subject,FinalProfit,ShowUpFee,ShowUpFeeInvested,MoneyAdded,MoneyToPay,MoneyEarned,GroupM1,ProfitM1,ProposerM1,OfferM1,OfferOtherM1,Group,Type,RoundToPayM2,CorrectAnsM2,ProfitRETM2,AuditedM2,DeclaredM2,DeductionM2,GroupPayM2,ProfitM2,ProfitM2_prediction,RoundToPayM3,CorrectAnsM3,ProfitRETM3,AuditedM3,DeclaredM3,DeductionM3,GroupPayM3,ProfitM3,ProfitM3_prediction,LotteryM4,DecisionM4,ProfitM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,1,0,0,0,0,0,0,5,900,1,100,500,4,-1,2,11,1650,0,0,0,225,1706.25,100,1,11,1650,0,0,0,725,1831.25,200,5,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,2,0,0,0,0,0,0,6,600,1,400,0,1,-1,2,10,1500,0,0,0,270,1567.5,100,1,10,1500,0,150,15,135,1518.75,100,8,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,3,0,0,0,0,0,0,2,600,1,400,500,3,-1,2,9,1350,0,1200,120,270,1297.5,100,1,8,1200,0,600,60,1770,1582.5,100,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,4,0,0,0,0,0,0,1,500,0,500,500,4,-1,2,10,1500,0,1500,150,270,1417.5,0,1,15,2250,0,2250,225,725,2206.25,0,1,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,5,0,0,0,0,0,0,2,400,0,500,400,1,-1,2,4,600,0,300,30,570,712.5,200,1,8,1200,0,1200,120,135,1113.75,100,2,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,6,0,0,0,0,0,0,6,400,0,0,400,3,-1,2,10,1500,0,1500,150,570,1492.5,200,1,9,1350,0,0,0,1770,1792.5,0,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,7,0,0,0,0,0,0,3,500,1,500,300,2,-1,2,7,1050,0,1050,105,225,1001.25,0,1,8,1200,0,900,90,270,1177.5,200,8,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,8,0,0,0,0,0,0,1,500,1,500,500,4,-1,2,7,1050,0,600,60,158,1029.5,100,1,8,1200,0,1200,120,725,1261.25,100,9,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,9,0,0,0,0,0,0,7,500,0,300,500,4,-1,2,7,1050,0,100,10,158,1079.5,100,1,7,1050,1,500,380,725,851.25,0,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,10,0,0,0,0,0,0,7,500,1,500,300,1,-1,2,14,2100,0,0,0,225,2156.25,100,1,15,2250,0,0,0,135,2283.75,300,2,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,11,0,0,0,0,0,0,5,100,0,500,100,2,-1,2,10,1500,0,1500,150,570,1492.5,200,1,11,1650,0,1650,165,270,1552.5,300,9,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,12,0,0,0,0,0,0,4,600,1,400,500,1,-1,2,11,1650,0,0,0,158,1689.5,100,1,7,1050,0,0,0,135,1083.75,100,3,1,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,13,0,0,0,0,0,0,8,100,0,400,100,3,-1,2,8,1200,0,1200,120,225,1136.25,0,1,6,900,0,900,90,1770,1252.5,0,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,14,0,0,0,0,0,0,8,900,1,100,400,2,-1,2,13,1950,0,0,0,270,2017.5,100,1,18,2700,0,0,0,270,2767.5,200,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,15,0,0,0,0,0,0,3,500,0,300,500,3,-1,2,16,2400,0,2400,240,570,2302.5,200,1,18,2700,1,0,1620,1770,1522.5,300,4,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,session,16,0,0,0,0,0,0,4,400,0,500,400,2,-1,2,6,900,0,880,88,158,851.5,300,1,1,150,0,150,15,270,202.5,300,5,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,5,masterfile,Period,jAuditRate,jTaxRate,jPeriod,jSubject,jSujeto,jGroup,jGrupo,jProfit,jnCorrectRET,jProfitRET,jDeclared,jDeduction,jTotalDeduction,jCheat,jType,jAudited,jFine,jDeductionsGroup,jReceivedFromGroup,jTaxRateProposed,jnCorrectSum,jGroupDG,jProfitDG,jProposerDG,jOfferDG,jage_subject,jgender,jTrust,jIdeology,jIncome,jPublicTransport,jTaxes,jDrivingFast,jMoneyFound,jLying,jAccidentalDamage,jLitter,jDrivingAlcohol,jJobApplication,jBuyingStolen,jProfitRiskAv,jdec1,jdec2,jdec3,jdec4,jdec5,jdec6,jdec7,jdec8,jdec9,jdec10,jHLJump,jSafeChoices,jinit_pred,javg_pred,jrealdie,jdigitaldie,jdigitaldielie,,,,
170710_1310,5,masterfile,1,0,10,1,1,-1,3,-1,1720,12,1800,1800,180,180,0,-1,0,0,400,100,-1,12,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6,0,0,0,0,0,0,1,1,1,1,7,6,2,2.666666667,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,2,-1,1,-1,1063.75,7,1050,0,0,0,1,-1,0,0,55,13.75,-1,7,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0,0,0,0,0,0,1,1,1,1,7,6,4,3.666666667,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,3,-1,2,-1,1245,8,1200,1050,105,105,1,-1,0,0,600,150,-1,8,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,1,1,1,1,6,5,3,3.333333333,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,4,-1,2,-1,1905,13,1950,1950,195,195,0,-1,0,0,600,150,-1,13,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6,0,0,0,0,0,0,0,1,1,1,8,7,2,2.666666667,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,5,-1,3,-1,800,5,750,500,50,50,1,-1,0,0,400,100,-1,5,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6,0,0,0,0,1,0,0,0,1,1,5,7,4,4,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,6,-1,3,-1,1450,10,1500,1500,150,150,0,-1,0,0,400,100,-1,10,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,1,1,1,1,7,6,3,3.666666667,-1,-1,-1,,,,
170710_1310,5,masterfile,1,0,10,1,7,-1,2,-1,1530,10,1500,1200,120,120,1,-1,0,0,600,150,-1,10,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0,0,0,0,0,1,1,1,1,1,6,5,2,1.666666667,-1,-1,-1,,,,
