"","Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","Proposer","Offer","OfferOther","r1","r2","Random","RandomOther","TimeOKInitialInfoOK","nCorrectRET","ProfitRET","Declared","Deduction","TotalDeduction","Cheat","Audited","Fine","DeductionsGroup","MPCR","ReceivedFromGroup","nAdding","rand","limit","limitInf","nCorrectSum","correctAct","add1","add2","add3","add4","add5","i","sumSol","TimeOKRETAddingOK","pred_reward","pred0","pred1","pred2","randround1","randround2","ProfitM2_prediction","RoundToPay","Type","Bonus","TimeFourthMostCorrectInitialPerformanceQuestionOK","TimeThirdMostCorrectInitialPerformanceQuestionOK","TimeSecondMostCorrectInitialPerformanceQuestionOK","TimeMostCorrectInitialPerformanceQuestionOK","TimeFourthMostCorrectRandomPerformanceQuestionOK","TimeThirdMostCorrectRandomPerformanceQuestionOK","TimeSecondMostCorrectRandomPerformanceQuestionOK","TimeMostCorrectRandomPerformanceQuestionOK","ingroupRank1","ingroupRank2","predCorrect","TimeOKDeclareOK","RoundToPayM2","CorrectAnsM2","ProfitRETM2","AuditedM2","DeclaredM2","DeductionM2","GroupPayM2","ProfitM2","TimeOKResultsOK","ProfitM3_prediction","TimeFourthMostInitialPerformanceQuestionOK","TimeThirdMostInitialPerformanceQuestionOK","TimeSecondMostInitialPerformanceQuestionOK","TimeMostInitialPerformanceQuestionOK","TimeFourthMostRandomPerformanceQuestionOK","TimeThirdMostRandomPerformanceQuestionOK","TimeSecondMostRandomPerformanceQuestionOK","TimeMostRandomPerformanceQuestionOK","RoundToPayM3","CorrectAnsM3","ProfitRETM3","AuditedM3","DeclaredM3","DeductionM3","GroupPayM3","ProfitM3","ProfitRiskAv","b","dec[1]","dec[2]","dec[3]","dec[4]","dec[5]","dec[6]","dec[7]","dec[8]","dec[9]","dec[10]","TimeOKInicialRiskAversionOK","rl","r","TimeOKLoteriasOK","k","y","aux","auxpos","TimeOKResultsRiskAvOK","age_subject","gender","Trust","Ideology","Income","PublicTransport","Taxes","DrivingFast","MoneyFound","Lying","AccidentalDamage","Litter","DrivingAlcohol","JobApplication","BuyingStolen","reported_roll_real","reported_roll_digital","actual_roll_digital","number_of_rolls_digital","roll","roll_history[1]","roll_history[2]","roll_history[3]","roll_history[4]","roll_history[5]","roll_history[6]","roll_history[7]","roll_history[8]","roll_history[9]","roll_history[10]","ready","show_roll_button","payamt","TimeReadyActualDiceOK","TimeSubmitActualDiceOK","xv","yv","TimeReadyDigitalDiceOK","TimeSubmitDigitalDiceOK","TimeOKInicialInfoOK","TimeOKInfoIntegrityTestOK","TimeOKIntegrityOK","TimeOKGenderAgeOK","TimeOKIdeologyAndTrustOK","TimeOKIncomeOK","TimePlotSelectDigitalDiceOK","ProfitM1","ProposerM1","OfferM1","OfferOtherM1","LotteryM4","DecisionM4","ProfitM4","ProfitM5real","ProfitM5digital","ProfitM5","TimeOKResultsM1OK","TimeOKResultsM2OK","TimeOKResultsM3OK","TimeOKResultsM4OK","TimeOKResultsM5OK"
"220","170710_1310",4,1,12,1,0,0,1,NA,NA,NA,NA,NA,0.937506772548662,NA,18,7,1050,0,0,0,1,0,0,135,NA,33.75,150,-1,99,10,7,1,61,58,18,84,97,1,150,1,100,3,0,0,6,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,23,0,0,27,0,0,NA,NA,NA,NA,1,7,1050,0,0,0,135,1083.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","170710_1310",4,1,13,3,0,0,1,NA,NA,NA,NA,NA,0.685175141638692,NA,19,6,900,900,90,90,0,0,0,1770,NA,442.5,152,-1,99,10,6,1,81,99,72,93,13,1,152,5,100,3,0,0,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,25,NA,NA,NA,NA,NA,NA,NA,NA,25,0,0,26,0,0,NA,NA,NA,NA,1,6,900,0,900,90,1770,1252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","170710_1310",4,1,14,2,0,0,1,NA,NA,NA,NA,NA,0.408402970250884,NA,21,18,2700,0,0,0,1,0,0,270,NA,67.5,134,-1,99,10,18,1,73,88,92,54,26,1,134,2,100,1,0,0,2,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,19,100,0,0,0,24,NA,NA,NA,NA,1,18,2700,0,0,0,270,2767.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","170710_1310",4,1,15,3,0,0,1,NA,NA,NA,NA,NA,0.0109220324135022,NA,22,18,2700,0,0,1620,1,1,1350,1770,NA,442.5,88,-1,99,10,18,1,52,65,54,47,72,1,88,1,100,1,0,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,25,100,0,0,0,30,NA,NA,NA,NA,1,18,2700,1,0,1620,1770,1522.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","170710_1310",4,1,16,2,0,0,1,NA,NA,NA,NA,NA,0.699831124721016,NA,23,1,150,150,15,15,0,0,0,270,NA,67.5,100,-1,99,10,1,1,26,47,86,14,58,1,100,22,100,4,0,0,6,7,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,18,NA,NA,NA,NA,NA,NA,NA,NA,23,100,28,0,0,0,NA,NA,NA,NA,1,1,150,0,150,15,270,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","170710_1310",4,2,1,4,0,0,1,NA,NA,NA,NA,NA,0.664509255748479,NA,NA,9,1350,0,0,0,1,0,0,330,NA,82.5,122,-1,99,10,9,1,38,39,87,57,53,1,122,4,100,3,0,0,5,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,0,NA,0,1,11,1650,0,0,0,725,1831.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","170710_1310",4,2,2,1,0,0,1,NA,NA,NA,NA,NA,0.353191132356036,NA,NA,9,1350,135,13.5,13.5,1,0,0,1363.5,NA,340.875,152,-1,99,10,9,1,56,19,57,21,90,1,152,0,100,4,0,0,7,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,27,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA,NA,0,NA,0,1,10,1500,0,150,15,135,1518.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","170710_1310",4,2,3,3,0,0,1,NA,NA,NA,NA,NA,0.289086830471217,NA,NA,11,1650,900,90,90,1,0,0,165,NA,41.25,99,-1,99,10,11,1,22,73,33,56,10,1,99,4,100,2,0,0,6,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,0,NA,0,1,8,1200,0,600,60,1770,1582.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","170710_1310",4,2,4,4,0,0,1,NA,NA,NA,NA,NA,0.932047066247113,NA,NA,13,1950,1950,195,195,0,0,0,330,NA,82.5,77,-1,99,10,13,1,93,30,20,15,84,1,77,0,100,3,0,0,3,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,0,NA,0,1,15,2250,0,2250,225,725,2206.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","170710_1310",4,2,5,1,0,0,1,NA,NA,NA,NA,NA,0.700474559189973,NA,NA,6,900,900,90,90,0,0,0,1363.5,NA,340.875,141,-1,99,10,6,1,93,92,46,35,31,1,141,1,100,4,0,3,5,2,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,29,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,NA,29,NA,0,1,8,1200,0,1200,120,135,1113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","170710_1310",4,2,6,3,0,0,1,NA,NA,NA,NA,NA,0.875916305871641,NA,NA,11,1650,0,0,0,1,0,0,165,NA,41.25,102,-1,99,10,11,1,89,57,85,47,62,1,102,1,100,3,0,0,5,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,28,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,0,NA,0,1,9,1350,0,0,0,1770,1792.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","170710_1310",4,2,7,2,0,0,1,NA,NA,NA,NA,NA,0.0833615078978993,NA,NA,13,1950,1800,180,270,1,1,75,481.6,NA,120.4,104,-1,99,10,13,1,23,79,45,74,87,1,104,0,100,2,0,0,8,5,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,16,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,0,NA,0,1,8,1200,0,900,90,270,1177.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","170710_1310",4,2,8,4,0,0,1,NA,NA,NA,NA,NA,0.915042415221707,NA,NA,7,1050,1050,105,105,0,0,0,330,NA,82.5,154,-1,99,10,7,0,49,86,45,86,76,1,156,6,100,2,0,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,24,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,NA,0,NA,0,1,8,1200,0,1200,120,725,1261.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","170710_1310",4,2,9,4,0,0,1,NA,NA,NA,NA,NA,0.995351084505837,NA,NA,8,1200,300,30,30,1,0,0,330,NA,82.5,165,-1,99,10,8,1,80,13,93,53,25,1,165,5,100,3,0,0,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,23,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,0,NA,0,1,7,1050,1,500,380,725,851.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","170710_1310",4,2,10,1,0,0,1,NA,NA,NA,NA,NA,0.0735367434441749,NA,NA,14,2100,0,0,1260,1,1,1050,1363.5,NA,340.875,106,-1,99,10,14,1,90,63,41,82,55,1,106,1,100,1,0,0,8,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,14,100,NA,NA,NA,NA,NA,0,NA,0,1,15,2250,0,0,0,135,2283.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","170710_1310",4,2,11,2,0,0,1,NA,NA,NA,NA,NA,0.934025551627402,NA,NA,13,1950,666,66.6,66.6,1,0,0,481.6,NA,120.4,94,-1,99,10,13,1,99,62,44,84,40,1,94,3,100,2,0,0,7,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,25,NA,NA,NA,NA,NA,NA,NA,NA,25,100,NA,NA,NA,NA,NA,0,NA,0,1,11,1650,0,1650,165,270,1552.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","170710_1310",4,2,12,1,0,0,1,NA,NA,NA,NA,NA,0.167446201745163,NA,NA,9,1350,0,0,0,1,0,0,1363.5,NA,340.875,66,-1,99,10,9,1,29,73,61,72,87,1,66,2,100,3,0,0,6,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,25,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,0,NA,0,1,7,1050,0,0,0,135,1083.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","170710_1310",4,2,13,3,0,0,1,NA,NA,NA,NA,NA,0.401265754551285,NA,NA,5,750,750,75,75,0,0,0,165,NA,41.25,135,-1,99,10,5,0,84,14,76,33,50,1,145,0,100,3,0,0,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,24,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA,NA,0,NA,0,1,6,900,0,900,90,1770,1252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","170710_1310",4,2,14,2,0,0,1,NA,NA,NA,NA,NA,0.274319346190579,NA,NA,18,2700,1000,100,100,1,0,0,481.6,NA,120.4,128,-1,99,10,18,1,35,70,27,24,37,1,128,1,100,1,1,0,2,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,27,NA,NA,NA,NA,NA,NA,NA,NA,24,200,NA,NA,NA,NA,NA,0,NA,26,1,18,2700,0,0,0,270,2767.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","170710_1310",4,2,15,3,0,0,1,NA,NA,NA,NA,NA,0.297117177535369,NA,NA,19,2850,0,0,0,1,0,0,165,NA,41.25,44,-1,99,10,19,1,50,70,62,38,36,1,44,0,100,1,0,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,28,100,NA,NA,NA,NA,NA,0,NA,0,1,18,2700,1,0,1620,1770,1522.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","170710_1310",4,2,16,2,0,0,1,NA,NA,NA,NA,NA,0.583923088658565,NA,NA,3,450,450,45,45,0,0,0,481.6,NA,120.4,96,-1,99,10,3,1,34,93,35,13,36,1,96,1,100,4,0,0,6,7,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,28,NA,NA,NA,NA,NA,NA,NA,NA,27,100,NA,NA,NA,NA,NA,0,NA,0,1,1,150,0,150,15,270,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","170710_1310",4,3,1,4,0,0,1,NA,NA,NA,NA,NA,0.315330949293138,NA,NA,13,1950,0,0,0,1,0,0,350,NA,87.5,111,-1,99,10,13,1,76,71,62,81,79,1,111,0,100,3,0,0,5,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,27,NA,NA,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA,NA,0,NA,NA,1,11,1650,0,0,0,725,1831.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","170710_1310",4,3,2,1,0,0,1,NA,NA,NA,NA,NA,0.768093905769332,NA,NA,10,1500,150,15,15,1,0,0,270,NA,67.5,110,-1,99,10,10,1,16,46,12,42,81,1,110,4,100,4,0,0,7,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,0,NA,NA,1,10,1500,0,150,15,135,1518.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","170710_1310",4,3,3,3,0,0,1,NA,NA,NA,NA,NA,0.296730137568307,NA,NA,9,1350,750,75,75,1,0,0,210,NA,52.5,90,-1,99,10,9,1,30,34,10,95,15,1,90,1,100,2,0,0,6,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,0,NA,NA,1,8,1200,0,600,60,1770,1582.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","170710_1310",4,3,4,4,0,0,1,NA,NA,NA,NA,NA,0.372332898607633,NA,NA,14,2100,2100,210,210,0,0,0,350,NA,87.5,96,-1,99,10,14,0,94,99,98,41,47,1,92,2,100,3,3,0,3,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,28,NA,NA,1,15,2250,0,2250,225,725,2206.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","170710_1310",4,3,5,1,0,0,1,NA,NA,NA,NA,NA,0.943934149082719,NA,NA,9,1350,1350,135,135,0,0,0,270,NA,67.5,98,-1,99,10,9,1,51,41,16,89,32,1,98,0,100,4,0,3,5,2,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,28,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,0,NA,NA,1,8,1200,0,1200,120,135,1113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
