Session;170710_1310;6;masterfile;Period;AuditRate;TaxRate;Period;Subject;Sujeto;Group;Grupo;Profit;nCorrectRET;ProfitRET;Declared;Deduction;TotalDeduction;Cheat;Type;Audited;Fine;DeductionsGroup;ReceivedFromGroup;TaxRateProposed;nCorrectSum;GroupDG;ProfitDG;ProposerDG;OfferDG;age_subject;gender;Trust;Ideology;Income;PublicTransport;Taxes;jDrivingFast;MoneyFound;Lying;AccidentalDamage;Litter;DrivingAlcohol;JobApplication;BuyingStolen;ProfitRiskAv;dec1;dec2;jdec3;dec4;dec5;dec6;dec7;dec8;dec9;dec10;HLJump;SafeChoices;init_pred;avg_pred;realdie;digitaldie;digitaldielie;lastroll
2;170927_1304;6;masterfile;3;0;20;3;10;26;2;-1;900.2;6;900;0;0;0;1;-1;0;0;0.8;0.2;-1;6;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;3;0;20;3;11;27;2;-1;1350.2;9;1350;0;0;0;1;-1;0;0;0.8;0.2;-1;9;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;3;0;20;3;12;28;4;-1;1567.5;10;1500;0;0;0;1;-1;0;0;270;67.5;-1;10;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;3;0;20;3;13;29;2;-1;1500.2;10;1500;0;0;0;1;-1;0;0;0.8;0.2;-1;10;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;3;0;20;3;14;30;4;-1;2167.5;14;2100;0;0;0;1;-1;0;0;270;67.5;-1;14;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;3;0;20;3;15;31;3;-1;1677.5;10;1500;0;0;0;1;-1;0;0;710;177.5;-1;10;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;3;0;20;3;16;32;1;-1;737.5;5;750;750;150;150;0;-1;0;0;550;137.5;-1;5;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;4;0;20;4;1;17;1;-1;1867.5;13;1950;1000;200;200;1;-1;0;0;470;117.5;-1;13;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;4;0;20;4;2;18;2;-1;1920;14;2100;1200;240;240;1;-1;0;0;240;60;-1;14;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;4;0;20;4;3;19;1;-1;567.5;3;450;0;0;0;1;-1;0;0;470;117.5;-1;3;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;4;0;20;4;4;20;2;-1;1710;11;1650;0;0;0;1;-1;0;0;240;60;-1;11;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;4;0;20;4;5;21;1;-1;1197.5;9;1350;1350;270;270;0;-1;0;0;470;117.5;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;4;0;20;4;6;22;3;-1;2257.8;14;2100;0;0;0;1;-1;0;0;631.2;157.8;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;4;0;20;4;7;23;3;-1;1056.6;6;900;6;1.2;1.2;1;-1;0;0;631.2;157.8;-1;6;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;4;0;20;4;8;24;2;-1;1860;12;1800;0;0;0;1;-1;0;0;240;60;-1;12;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;4;0;20;4;9;25;3;-1;1837.8;14;2100;2100;420;420;0;-1;0;0;631.2;157.8;-1;14;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;4;0;20;4;10;26;4;-1;1425;9;1350;0;0;0;1;-1;0;0;300;75;-1;9;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;4;0;20;4;11;27;2;-1;1860;12;1800;0;0;0;1;-1;0;0;240;60;-1;12;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;4;0;20;4;12;28;4;-1;1275;10;1500;1500;300;300;0;-1;0;0;300;75;-1;10;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;4;0;20;4;13;29;4;-1;1575;10;1500;0;0;0;1;-1;0;0;300;75;-1;10;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;4;0;20;4;14;30;4;-1;2025;13;1950;0;0;0;1;-1;0;0;300;75;-1;13;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;4;0;20;4;15;31;1;-1;1317.5;8;1200;0;0;0;1;-1;0;0;470;117.5;-1;8;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;4;0;20;4;16;32;3;-1;997.8;7;1050;1050;210;210;0;-1;0;0;631.2;157.8;-1;7;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;5;0;20;5;1;17;1;-1;1705.3;12;1800;1000;200;200;1;-1;0;0;421.2;105.3;-1;12;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;5;0;20;5;2;18;1;-1;2285.3;16;2400;1100;220;220;1;-1;0;0;421.2;105.3;-1;16;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;5;0;20;5;3;19;2;-1;990;6;900;0;0;0;1;-1;0;0;360;90;-1;6;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;5;0;20;5;4;20;3;-1;2055;13;1950;0;0;0;1;-1;0;0;420;105;-1;13;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;5;0;20;5;5;21;4;-1;947.5;7;1050;1050;210;210;0;-1;0;0;430;107.5;-1;7;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;5;0;20;5;6;22;2;-1;2490;16;2400;0;0;0;1;-1;0;0;360;90;-1;16;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;5;0;20;5;7;23;1;-1;704.1;4;600;6;1.2;1.2;1;-1;0;0;421.2;105.3;-1;4;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;5;0;20;5;8;24;3;-1;1605;10;1500;0;0;0;1;-1;0;0;420;105;-1;10;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;5;0;20;5;9;25;3;-1;1785;14;2100;2100;420;420;0;-1;0;0;420;105;-1;14;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;5;0;20;5;10;26;4;-1;1307.5;8;1200;0;0;0;1;-1;0;0;430;107.5;-1;8;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;5;0;20;5;11;27;4;-1;2037.5;13;1950;100;20;20;1;-1;0;0;430;107.5;-1;13;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;5;0;20;5;12;28;2;-1;1530;12;1800;1800;360;360;0;-1;0;0;360;90;-1;12;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;5;0;20;5;13;29;2;-1;1440;9;1350;0;0;0;1;-1;0;0;360;90;-1;9;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;5;0;20;5;14;30;3;-1;2055;13;1950;0;0;0;1;-1;0;0;420;105;-1;13;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;5;0;20;5;15;31;1;-1;1455.3;9;1350;0;0;0;1;-1;0;0;421.2;105.3;-1;9;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;5;0;20;5;16;32;4;-1;957.5;7;1050;1000;200;200;1;-1;0;0;430;107.5;-1;7;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;6;0;20;6;1;17;3;-1;2047.75;13;1950;0;0;0;1;-1;0;0;391;97.75;-1;13;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;6;0;20;6;2;18;1;-1;1830;13;1950;800;160;160;1;-1;0;0;160;40;-1;13;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;6;0;20;6;3;19;4;-1;945;6;900;0;0;0;1;-1;0;0;180;45;-1;6;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;6;0;20;6;4;20;2;-1;2032.5;13;1950;0;0;0;1;-1;0;0;330;82.5;-1;13;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;6;0;20;6;5;21;4;-1;765;6;900;900;180;180;0;-1;0;0;180;45;-1;6;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;6;0;20;6;6;22;2;-1;2182.5;14;2100;0;0;0;1;-1;0;0;330;82.5;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;6;0;20;6;7;23;3;-1;846.75;5;750;5;1;1;1;-1;0;0;391;97.75;-1;5;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;6;0;20;6;8;24;2;-1;2032.5;13;1950;0;0;0;1;-1;0;0;330;82.5;-1;13;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;6;0;20;6;9;25;3;-1;1657.75;13;1950;1950;390;390;0;-1;0;0;391;97.75;-1;13;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;6;0;20;6;10;26;1;-1;1090;7;1050;0;0;0;1;-1;0;0;160;40;-1;7;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;6;0;20;6;11;27;4;-1;1995;13;1950;0;0;0;1;-1;0;0;180;45;-1;13;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;6;0;20;6;12;28;2;-1;1402.5;11;1650;1650;330;330;0;-1;0;0;330;82.5;-1;11;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;6;0;20;6;13;29;1;-1;2140;14;2100;0;0;0;1;-1;0;0;160;40;-1;14;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;6;0;20;6;14;30;1;-1;1690;11;1650;0;0;0;1;-1;0;0;160;40;-1;11;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;6;0;20;6;15;31;4;-1;1545;10;1500;0;0;0;1;-1;0;0;180;45;-1;10;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;6;0;20;6;16;32;3;-1;1447.75;9;1350;0;0;0;1;-1;0;0;391;97.75;-1;9;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;7;0;20;7;1;17;1;-1;1950;14;2100;1000;200;200;1;-1;0;0;200;50;-1;14;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;7;0;20;7;2;18;4;-1;2197.5;15;2250;1100;220;220;1;-1;0;0;670;167.5;-1;15;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;7;0;20;7;3;19;3;-1;1200;8;1200;0;0;0;1;-1;0;0;0;0;-1;8;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;7;0;20;7;4;20;3;-1;1950;13;1950;0;0;0;1;-1;0;0;0;0;-1;13;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;7;0;20;7;5;21;2;-1;1147.75;9;1350;1350;270;270;0;-1;0;0;271;67.75;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;7;0;20;7;6;22;3;-1;2100;14;2100;0;0;0;1;-1;0;0;0;0;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;7;0;20;7;7;23;2;-1;816.75;5;750;5;1;1;1;-1;0;0;271;67.75;-1;5;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;7;0;20;7;8;24;4;-1;1667.5;10;1500;0;0;0;1;-1;0;0;670;167.5;-1;10;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;7;0;20;7;9;25;4;-1;1967.5;15;2250;2250;450;450;0;-1;0;0;670;167.5;-1;15;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;7;0;20;7;10;26;2;-1;1117.75;7;1050;0;0;0;1;-1;0;0;271;67.75;-1;7;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;7;0;20;7;11;27;1;-1;1850;12;1800;0;0;0;1;-1;0;0;200;50;-1;12;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;7;0;20;7;12;28;1;-1;1850;12;1800;0;0;0;1;-1;0;0;200;50;-1;12;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;7;0;20;7;13;29;1;-1;1550;10;1500;0;0;0;1;-1;0;0;200;50;-1;10;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;7;0;20;7;14;30;2;-1;2017.75;13;1950;0;0;0;1;-1;0;0;271;67.75;-1;13;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;7;0;20;7;15;31;4;-1;1367.5;8;1200;0;0;0;1;-1;0;0;670;167.5;-1;8;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;7;0;20;7;16;32;3;-1;600;4;600;0;0;0;1;-1;0;0;0;0;-1;4;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;8;0;20;8;1;17;4;-1;2192.5;17;2550;2550;510;510;0;-1;0;0;610;152.5;-1;17;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;8;0;20;8;2;18;4;-1;1852.5;12;1800;500;100;100;1;-1;0;0;610;152.5;-1;12;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;8;0;20;8;3;19;3;-1;750;5;750;0;0;0;1;-1;0;0;0;0;-1;5;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;8;0;20;8;4;20;4;-1;2102.5;13;1950;0;0;0;1;-1;0;0;610;152.5;-1;13;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;8;0;20;8;5;21;2;-1;1282.8;9;1350;1350;270;270;0;-1;0;0;811.2;202.8;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;8;0;20;8;6;22;3;-1;2100;14;2100;0;0;0;1;-1;0;0;0;0;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;8;0;20;8;7;23;2;-1;1101.6;6;900;6;1.2;1.2;1;-1;0;0;811.2;202.8;-1;6;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;8;0;20;8;8;24;3;-1;1950;13;1950;0;0;0;1;-1;0;0;0;0;-1;13;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;8;0;20;8;9;25;2;-1;2362.8;18;2700;2700;540;540;0;-1;0;0;811.2;202.8;-1;18;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;8;0;20;8;10;26;4;-1;1352.5;8;1200;0;0;0;1;-1;0;0;610;152.5;-1;8;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;8;0;20;8;11;27;1;-1;1927.5;13;1950;150;30;30;1;-1;0;0;30;7.5;-1;13;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;8;0;20;8;12;28;2;-1;1552.8;9;1350;0;0;0;1;-1;0;0;811.2;202.8;-1;9;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;8;0;20;8;13;29;1;-1;1957.5;13;1950;0;0;0;1;-1;0;0;30;7.5;-1;13;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;8;0;20;8;14;30;3;-1;2100;14;2100;0;0;0;1;-1;0;0;0;0;-1;14;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;8;0;20;8;15;31;1;-1;1207.5;8;1200;0;0;0;1;-1;0;0;30;7.5;-1;8;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;8;0;20;8;16;32;1;-1;757.5;5;750;0;0;0;1;-1;0;0;30;7.5;-1;5;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;9;0;20;9;1;17;3;-1;2032.5;15;2250;2000;400;400;1;-1;0;0;730;182.5;-1;15;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;9;0;20;9;2;18;1;-1;2282.5;16;2400;1200;240;240;1;-1;0;0;490;122.5;-1;16;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;9;0;20;9;3;19;4;-1;750.25;5;750;0;0;0;1;-1;0;0;1;0.25;-1;5;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;9;0;20;9;4;20;4;-1;2100.25;14;2100;0;0;0;1;-1;0;0;1;0.25;-1;14;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;9;0;20;9;5;21;1;-1;1082.5;8;1200;1200;240;240;0;-1;0;0;490;122.5;-1;8;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
